time_s,neuron_939,neuron_2444,neuron_3080,neuron_4386,neuron_4780,neuron_5164,neuron_5481,neuron_5656,neuron_6101,neuron_6167,neuron_6406,neuron_6578,neuron_6788,neuron_6801,neuron_7735,neuron_8348,neuron_8697,neuron_8788,neuron_9276,neuron_9384,neuron_9414,neuron_9807,neuron_9975,neuron_12283
53.5,-7.760999516075879,6.94327985275217,-6.323982886630027,-20.28779378478231,-5.7757679987292985,-4.006627026245006,2.2173841813043853,-11.600733135881093,-44.115075222068796,-20.42294650100697,-23.09102852538842,-0.43205096571255597,64.37749309930736,0.809302035301212,-18.433356794674637,-1.4232969098447619,-5.304432662295111,-6.259848584762652,-8.405173800671898,-10.95395537644993,-15.326146221231328,-7.887893567563846,18.335448464138782,-24.70892279218996
54.0,-8.594219598817915,7.667282889114406,-7.169675385665356,-20.713579595985426,-6.645826329235114,-6.040405337193361,1.1258173787334065,-12.116497585571882,-44.503376494033205,-20.532963122690564,-23.292651255825753,-0.7297703589696183,63.75403904633967,0.40451811429041273,-18.972276409472087,-0.5120457038522043,-5.94296520315599,-5.779753340918655,-9.625106917789576,-11.389278749162104,-15.825531856769016,-8.574070527219469,18.447769834858676,-25.728436145842743
54.5,-9.643201207724386,8.307495866141744,-7.807141091858565,-21.408348926917736,-7.323001907418799,-7.993477624518597,0.42210702357002267,-13.022734244824802,-44.83325079065462,-20.335502345156602,-23.350444215569418,-0.6052779013497918,63.35347465788501,0.17680696696999915,-19.819682547848757,0.16984469173256936,-6.131112296017538,-5.403788745873551,-10.674335003278896,-11.522583302923437,-16.3515494166146,-9.40888480503725,17.978347996269765,-25.97039776778084
55.0,-9.940101364150822,8.789173826043426,-8.058187098170016,-22.11033748231174,-7.882827112610167,-9.699963145231747,0.797252298815893,-14.324222492195473,-44.94291360182018,-20.282810248061036,-23.43682837707068,-1.1237581511753543,62.8379249358656,0.15771655932800363,-20.422183731125035,-0.07614874980302017,-6.1711001123596345,-5.130194332693016,-11.520290676041459,-11.350821586739016,-16.62302300246269,-9.954605837331862,17.283967967403754,-25.68081775636592
55.5,-9.57340583441879,9.210870264853309,-7.506395056973232,-22.434638733987857,-8.061286678207725,-10.745373124379329,1.8226850030885247,-15.469099254491349,-44.97228615427592,-20.612260635221105,-23.365844471466836,-2.9771577817377626,62.39093197354365,-0.13659269363578824,-20.635042504752196,-1.087678483467353,-5.6055834818210135,-5.0552869561958556,-11.906165744946989,-10.745159290571674,-16.51842069474362,-10.329633955692763,16.65078571647067,-26.24848359511211
56.0,-9.645584022236214,9.808711381224004,-6.581712666364266,-22.354045761475867,-8.310899636882159,-10.931239197742624,2.9215625058302357,-16.012826262599514,-45.21570221249904,-21.318208414533753,-23.153124460584255,-5.046782972595739,62.48769011282957,-0.531703931765343,-20.509899759276745,-2.371947374670961,-4.316152991735792,-5.349719413687289,-11.474446744384014,-9.714072454210575,-16.37492015902943,-10.51995395032579,16.222747652238304,-27.366830933120674
56.5,-10.62999474438272,10.052152753278671,-5.960573991764851,-22.183506925195605,-8.869190163943257,-10.373701306081145,4.2580991603104374,-16.14678569087314,-45.57689729322722,-21.81026872900591,-22.965608958869055,-6.269328934364203,62.63419349178013,-0.6962079180380122,-20.44592629144268,-3.2322104065154913,-3.507607897266989,-5.637120846022867,-10.600843999738139,-8.598628290528337,-16.361121181500923,-10.351693007674621,16.368776831486333,-27.706342112804542
57.0,-11.626923321804776,9.4396990130358,-5.7350272952642225,-22.253712054333068,-9.45888757547692,-8.962112231723298,5.45505751790538,-16.43514952500408,-45.878912215071104,-21.65457066004625,-22.717462341453036,-7.190518049045523,62.542856984574705,-0.7623649792338465,-20.778262750388105,-3.360905281513974,-3.30619801178144,-5.464769593301794,-9.638126405077616,-7.727932816242513,-16.295335701865522,-10.31394353189164,17.124253415254426,-27.493620097398246
57.5,-11.516340595230414,8.66239822685343,-5.313476890692906,-22.3487859132866,-10.22659712526941,-6.970584966518749,5.838455050633142,-17.034979955259267,-46.16653838560926,-21.25141213921705,-22.34259445901896,-7.921158590961051,62.42092989892535,-0.893127132063922,-20.913189888971498,-3.454447566932953,-3.438519990952592,-5.081538054240683,-8.868022241457599,-7.469241391779861,-16.07536910588565,-10.61008780306154,17.801882407245305,-27.067319150957456
58.0,-10.22494042091314,7.764498423717377,-4.23433597720717,-22.202444692767134,-11.20152322128023,-5.221975602817881,4.953153945052911,-17.72353055399391,-46.50235052414007,-20.855978676668077,-22.010179731182433,-8.300056783475343,61.89480889236944,-1.0420427251170432,-20.587355511468953,-3.570654203386184,-3.937681661285091,-5.16995730625452,-8.542896638009472,-7.758211035438058,-15.839849399558405,-10.747156831787274,18.10454734644208,-26.606462748944487
58.5,-9.015976022881778,5.86387332463227,-2.6140982901264564,-21.81676491456209,-11.73112946661899,-3.854395594901436,2.9188811646688007,-18.432616849399803,-46.967040847945874,-20.515046706525613,-21.95378433741446,-8.61269273080323,60.38605339612227,-1.1913151626374674,-19.75456738434819,-3.1388047266683192,-3.89495129763779,-5.946067753663298,-8.444130508961324,-8.138470430096266,-15.874586226205363,-10.745697402679824,17.73582962464698,-26.670369610454415
59.0,-8.766460314788374,3.107593290956651,-0.9882103444760513,-21.35694350825377,-11.489981569926734,-2.0647353565601807,0.9780322701828221,-19.475867170603173,-47.55976181922511,-20.479366114027258,-22.269289288314507,-8.648345475827155,58.17189428501562,-1.4070182882531728,-18.37275555633228,-2.6835867313645694,-2.770361060786469,-6.995535304970197,-8.24562408584246,-8.636694196425255,-16.118485557869622,-10.943001002238217,17.238453078232574,-27.36116718156595
59.5,-8.65554106157786,0.7033902121276446,0.14205197608174702,-20.841032218797185,-11.265658667858004,0.23344364040035365,-0.47798067503386976,-20.78428216847496,-48.08173299469534,-20.767435330528766,-22.561438542061218,-8.346883679660115,55.927251108508585,-1.6101694457754707,-17.013504820725064,-2.5477402828110356,-1.5948565183541719,-8.249161801250427,-7.552652299277081,-9.317777156475488,-16.196420833898475,-11.386896655240665,17.395930492419378,-28.70162427671577
60.0,-8.352480006652518,-0.8152247988384136,0.8517577701737054,-20.163792516934116,-11.652426142875893,2.217425581582552,-1.892598506958636,-21.429529722061627,-48.379485190997265,-21.035820173196182,-22.752087419871025,-8.123567053274606,53.855804088401484,-1.734019171794545,-16.31163823458424,-2.6609979945526714,-0.8894826996063298,-9.976838597137395,-6.613095862730482,-10.090830183425885,-16.11743616790314,-12.187229501908135,17.752090443985036,-30.300464711109175
60.5,-8.127815085332243,-1.8882726940460615,1.0048026142502633,-19.585731949266282,-12.275127024709452,3.5394473470624,-3.298427011344927,-21.44317411052142,-48.43088865924674,-21.03939121496795,-22.945245026546406,-8.131685169596366,51.709575736434985,-1.7761408498642923,-16.223994298378535,-3.13291496131124,-0.389681355601936,-11.442070511552446,-6.214291659898517,-11.1275217432457,-16.089247393432284,-13.113725445872987,18.350470761548156,-31.109583173697473
61.0,-7.652489986590018,-3.2693389097059455,0.22063209082717267,-19.30773387706524,-12.685824621283398,4.1814079207797095,-4.424943025823898,-21.841548942802195,-48.43811887685401,-21.006857848495194,-22.91709826780655,-8.461525368349212,49.195051206111835,-1.649153540154008,-16.28681360118935,-3.607747862177687,-0.16444603314642028,-12.153961067007698,-6.724207526267257,-12.420439776443079,-16.02785301568957,-13.727114640631942,19.42598881618723,-31.593262962403678
61.5,-7.348441196141887,-5.117444205778141,-0.8641017957886584,-19.459452285191926,-12.86637454298853,3.987583335843598,-4.772090290049275,-22.618713829029915,-48.563778885907894,-21.275625464426007,-22.89830480279837,-9.165501261044671,46.76776110468933,-1.427707242552612,-16.310499347858453,-4.183815240340261,0.031163318632819723,-12.837024308786008,-7.701176286425568,-13.713369803575633,-15.679104389375722,-13.995422447488485,20.648768756571748,-32.898494924978586
62.0,-7.808743466985187,-6.9037768317795605,-1.5629167502410892,-20.231725370534708,-12.883943021389664,2.6815149451221405,-5.311814525035549,-23.23143303670868,-48.682915336822376,-21.81559805694845,-23.223875360660454,-10.022409375902935,44.5913483634916,-1.3003173531192251,-16.277697522457395,-4.837059942853243,-0.12439765263970709,-13.568771795472681,-8.3071817231856,-14.98306462870709,-15.02547791393927,-14.064535175812843,21.83538949800378,-34.79352132123672
62.5,-8.630116398059394,-8.09108616089661,-2.2703173425495558,-21.55700289309268,-12.72917440698942,0.619138862661709,-6.167558321777916,-23.540817826327885,-48.625234659763734,-22.322196839199066,-24.07350425838512,-10.636561882413957,41.72484893523498,-1.4155189371828438,-16.282233250612116,-5.081020542790527,-1.226290207074992,-13.888537270682738,-8.568524702076433,-16.06159462519124,-14.582509611236688,-14.000002942716042,23.155024174369675,-36.72419917945329
63.0,-9.47569395917199,-8.29620015180472,-3.1943307789732565,-22.75309714432642,-12.542820001237613,-1.6016576140586518,-6.460443798693345,-23.51998760357784,-48.49403868828956,-22.491325772582996,-25.369695951256034,-10.775018824678272,38.26625595853964,-1.7698736686245435,-16.60695501326041,-5.052720530245506,-2.5332798969119743,-13.799317713845305,-9.43164778660253,-16.938314052298033,-14.691727225183689,-13.921072237364598,24.746186363823288,-38.405525558808016
63.5,-10.401664688424496,-7.689666624800311,-4.05730148103459,-23.521634494023367,-12.413270124190689,-4.038908874841031,-6.867688940383219,-23.332823208093,-48.25261070036349,-22.138483061572778,-26.510297672916266,-10.936891158759344,35.01281146186537,-2.3308804291780705,-17.3840554891268,-4.638494643234726,-3.447261387191906,-13.2879125705117,-11.169205875120689,-17.920857082740525,-15.135327036402424,-14.218302152886018,26.314162736064734,-39.74446548564129
64.0,-11.28018134638311,-7.070006299872517,-4.594472463981235,-24.147604926221284,-11.836987272622256,-6.8442298578407135,-7.166083869053079,-23.02774556356452,-47.82043455463583,-21.56282312532342,-27.149829720780644,-11.493831969188566,31.64640282481801,-2.827905715519147,-18.560802713136177,-3.7846614629578297,-3.941629554324721,-12.748328396489498,-12.903801621148059,-18.826846375136356,-15.8680557091186,-14.779288431928562,27.267222364607942,-40.621212492070526
64.5,-11.698114894993244,-6.893033794766106,-4.802276568329885,-24.465535088773454,-10.798485542710521,-9.620895748549438,-6.727551787928507,-22.418147994689892,-47.42711483017157,-21.09890736779945,-27.586096744957807,-12.269334740764329,28.03268149307792,-2.8573042355155107,-19.87826983901659,-3.5232045489142614,-4.064483251885813,-12.703426139181069,-14.185992792670207,-19.399323519987604,-16.70379219958113,-15.07770653071102,27.72918426549262,-41.28019613501562
65.0,-11.72835703201998,-6.993430792915295,-4.634025259833805,-24.361217350788145,-9.798816923428143,-11.173578760839888,-6.200058477278313,-21.45845768621589,-47.32936133351125,-20.673076764801944,-27.957277913604507,-13.219106572041467,24.74559077318679,-2.7495379538078755,-21.219443406317616,-4.333777463982649,-4.059512467006613,-12.970941216673495,-15.03374444185081,-19.56309898675763,-17.20903171774917,-15.038562377364666,28.22511499257763,-42.653683795165584
65.5,-12.166906234151677,-7.089467155566343,-3.976265865728989,-24.273267845237207,-8.761085471499747,-10.890573337132885,-5.924715304440406,-20.169941405548652,-47.45549728244845,-20.183130291800165,-28.178014807519194,-14.20776303918129,22.062843119954415,-2.7632429643997605,-22.42067442415059,-5.471355088320931,-3.69298873613423,-13.435059711981541,-15.155111641159763,-19.38485667494949,-17.615886761818867,-15.001766932187309,28.767390508935783,-44.833943888515236
66.0,-13.455006495887991,-6.851062755745088,-3.1857203373578855,-24.456502875880037,-7.845724531709941,-9.883437690421331,-5.9467438479615975,-18.861449355970244,-47.47351637922447,-19.540661195779446,-28.508604658197264,-14.596554294583774,19.766230811218723,-2.5412946433425505,-23.19572994392127,-6.102046617463869,-3.4433898537012935,-13.81708039334168,-14.657169271036754,-19.15751439008449,-18.226381316998953,-15.043797249815578,29.111625218357275,-46.55534863171589
66.5,-14.970620290175082,-6.417156842346951,-2.517589860285899,-24.37149028209317,-7.162045402445093,-9.584218325312905,-6.2951294279462084,-17.918521648694224,-47.067548148389804,-18.795757449885674,-29.05488716309972,-14.351532431391044,17.598057115699717,-2.090129136803551,-24.26274380455082,-5.9852209077786895,-3.89790448094837,-13.676907944961668,-14.191404967173678,-18.904398007055214,-18.74357601712535,-15.069487277960064,28.95962519916075,-47.203160503843236
67.0,-16.083239145326566,-6.26254414069652,-1.858018756212382,-23.574294673050222,-6.719384694771923,-10.225738004094438,-6.939932972621323,-17.313087064998566,-46.14800283432972,-18.343101651326062,-29.433831444460782,-13.872935260520732,15.720783475844001,-1.90155027597213,-25.712783529230883,-5.68592767145072,-4.323435388853973,-13.31242646263242,-13.987682641192524,-18.464855117035782,-19.01357757013481,-15.278372828584464,27.99955925746886,-47.47302038547011
67.5,-16.74060650680272,-6.208299326937753,-1.1147268703383666,-22.398317910576637,-6.78975623169061,-11.224944927515196,-7.637894239801283,-16.868945197562766,-44.88505273121988,-18.364466561936865,-29.489896524873522,-12.615872408688567,14.15104259281546,-2.290346237546286,-26.267475648167927,-5.969001545780717,-4.553018415706696,-13.383436991536747,-14.14025651825639,-17.9190535338072,-19.132411883717293,-15.519971269468476,26.471161038840624,-47.85111346355809
68.0,-17.39621109549162,-6.27697670225262,-0.5781310443789903,-21.277613987154876,-7.158743042693413,-12.350835683808917,-8.102535382860312,-16.34291872385244,-43.47318240374776,-18.502383392515437,-29.572363553163278,-10.96196582903746,12.5869026003854,-3.0778790619234164,-25.96021324810586,-6.535249591993673,-4.863762429134297,-14.198320646794285,-14.604201419825394,-17.320265436624194,-19.364573289829693,-15.515849449121612,24.915490300829337,-48.2793456357074
68.5,-18.26624296888369,-6.551086693813204,-0.32512685137250524,-20.364867786668697,-7.320949132635183,-13.42043466552267,-8.204651513975161,-15.421434521790237,-41.88384533880905,-18.685099807203695,-29.94370507225315,-9.874112454753314,11.035169715489467,-3.874576564055657,-25.621390033749897,-6.894297209470952,-4.611673315175871,-15.347181658473309,-15.13925428920834,-16.738096738444618,-19.738133144036755,-15.540806652209595,23.291594860690715,-48.993019077578495
69.0,-18.631006805327413,-6.375083134202456,-0.39000030682571696,-19.44570416601829,-7.12076724589126,-13.752265778241316,-8.161453580370004,-14.525326666857016,-39.89253773567931,-19.06061055181299,-30.385116516001634,-9.158650157711984,9.812854944317424,-4.450902079952557,-25.39591794587062,-7.476296748202416,-3.963149904505093,-16.247356228500863,-15.544087949357687,-16.105029364339426,-19.79619621507229,-15.614654950318279,21.89029543779077,-50.02909475192562
69.5,-18.426042335864842,-6.133912978850725,-0.8396365423609764,-18.18663401903569,-6.79515317882444,-13.364616236430098,-8.274927698261093,-14.069555724762461,-37.45577342473043,-19.495631565520945,-30.49452240005573,-8.762282659746914,8.965345771332556,-4.980167614888897,-25.482467439187786,-8.03057044885999,-3.7508835139534558,-16.9142932988853,-15.633625671640015,-15.145517025093385,-19.591408094509333,-15.465448331783772,20.928504604970534,-50.867971294716796
70.0,-18.34494036931942,-6.494910737750535,-0.9967400921603984,-16.834180934793775,-6.877078785402929,-12.925127730938543,-7.75743578790255,-13.954087691468692,-34.541806187843044,-19.742469053091277,-30.41165105299045,-8.84522567365866,8.300545664220488,-5.48652336391724,-26.162310986751656,-8.008168145350767,-3.3553685516758,-17.259817173201625,-15.86378709034736,-14.071401615557571,-19.47181565691575,-15.322167669350584,20.31156777272683,-50.91745785099529
70.5,-18.425238101822433,-7.1793861669261005,-0.9030654426691003,-16.04555152119332,-7.875212175652652,-12.627576656432,-6.44200224642212,-14.439451790293203,-31.31910096815446,-19.887798216287745,-30.297209357565666,-8.983917906377206,7.401289349224132,-5.776659201559907,-27.0583792203701,-7.543980746875035,-2.221605125649529,-16.93713407349699,-16.542547661918107,-13.26791773778745,-19.244174475531818,-15.165407995381273,20.331582380694897,-50.3328592699887
71.0,-18.621491598602883,-8.323706031657652,-1.0116639086117352,-16.095035675429752,-9.004196012705215,-12.289511648381573,-5.1833462657508305,-15.15628415658238,-28.366077181326208,-20.016402050698638,-29.948556097250215,-8.457255391204177,5.664809569698378,-5.876405994360637,-27.501933914336014,-6.840139089673386,-0.7442636046525967,-16.141956820659512,-17.093671412683392,-12.798122649857712,-18.67430190692229,-14.864392751588817,20.754680539026836,-50.332584507017216
71.5,-18.90735344404864,-9.530511926708058,-1.015004979310796,-16.56165912304551,-9.568158990749426,-12.07617598785532,-3.688748247598577,-15.363791970386222,-25.76119311030347,-19.898141123073735,-29.316672935029338,-7.620180721415222,3.5631910495997525,-5.90219789741581,-27.421437328478568,-6.504197004947392,0.8679055790330978,-14.918038225888857,-16.912477562283975,-12.5394946658769,-17.9880051145431,-14.655658721666125,21.004780764117488,-50.928524904108
72.0,-18.795263020101014,-10.088901456636345,-0.9696139737882283,-16.965043793624865,-9.850497570879813,-12.131769374918811,-1.8607353819973222,-15.360938447578187,-23.18567676701647,-19.476888872267608,-28.53028162930922,-7.712981874967954,1.9063196487826506,-5.890510760519022,-27.39738482576047,-6.640861789125843,2.278408080152935,-13.094224677095408,-16.089369028931845,-12.34718489857756,-17.62858934583756,-14.607114663556104,21.159261662490028,-51.27074949549693
72.5,-18.00327364411972,-10.334599992308855,-1.0308968877055182,-17.536551401074707,-9.732618160827757,-12.153700186194621,0.5190023921143528,-15.478676543037825,-20.542075809702155,-18.860013262102463,-27.813894013949593,-8.708768915271428,0.6423624687115039,-5.971238661402071,-27.50894844144799,-6.579164282599224,3.190774241556576,-10.931811547159148,-15.50623948847488,-12.086548883917068,-17.739240255424495,-14.572436791015061,21.548915993658227,-51.401177832279394
73.0,-16.414135521369396,-10.36264770520405,-0.6773632103106975,-18.232545939123227,-9.319695669236399,-12.47707372755562,4.082256205143088,-15.505935262016342,-18.104474690059124,-18.25294712272358,-27.348709333028328,-9.729658359219814,0.04460441672127102,-6.251160737813986,-27.432525266310883,-6.162712334232852,3.679467935921137,-8.34902101898988,-15.647881197733948,-11.942236126676065,-18.14169197112851,-14.391437024038963,22.079770042196095,-51.49238803442995
73.5,-14.365776032762652,-9.98795544334204,-0.04427186055433459,-18.494953155288268,-8.842567004185511,-13.24464400939616,8.185918809901047,-15.291662700780922,-16.01880496300289,-17.82048018294235,-27.045184604330526,-10.645076563258923,0.17518421279218627,-6.452630766548691,-27.432499812792074,-5.365894376594583,3.988274909400454,-5.460619724762187,-15.893303929240796,-12.157159768315495,-18.509236537385743,-14.306927816616305,22.316637787852525,-51.675412158564974
74.0,-12.641968439201142,-9.937450582819805,0.2734251513792893,-17.98153775086765,-8.148507424757376,-13.646964697471034,11.859266204283735,-14.748593465164562,-13.99403675876662,-17.49523733372643,-26.40569211460581,-11.075356918689355,0.5960902182303074,-6.195046312189569,-27.78971928466413,-4.144903716879519,4.514047467721001,-3.164423301615204,-15.727354902007047,-12.488890340355255,-18.622042394992487,-14.40564713842336,22.15477360167361,-52.03010997820994
74.5,-10.968226976258274,-10.781110886765074,0.30142980305415984,-16.973505689385505,-7.371867939038887,-12.923513554776212,14.17815023629476,-14.138969548608776,-12.327257955568474,-16.96776382307265,-25.401565821852273,-10.772443312202219,1.5190713628254546,-5.551422694686959,-28.25084710604716,-3.2775212206451565,5.485251706476721,-1.7341337449016767,-15.658229243255036,-12.867260517849916,-18.590931616242134,-14.55766346356755,21.864926340865704,-52.776866645084404
75.0,-9.119949641661748,-11.199703254386446,0.5571690215358953,-16.17214424919996,-6.019312352274887,-12.503330224630403,16.21137468751005,-13.377389322967304,-11.324679463582967,-16.33368059552726,-24.653033944115336,-10.35533178156784,2.411777595165349,-4.9552426902490625,-27.780955161412145,-2.733617041488345,6.211082858251919,0.2511223486801306,-15.814345594563886,-13.55910796842536,-18.363510387763295,-14.492897368849647,21.291441216358123,-53.27252130684427
75.5,-7.338609847712588,-11.639395869047553,0.7061479832943478,-15.111458170955698,-4.748277348629874,-12.048253944727525,17.674914168857384,-12.6214159361394,-10.502114050330263,-15.75480871833124,-23.933882114536775,-9.80940410180697,3.4267428586767696,-4.382413425787467,-27.388478589944263,-2.3567121290880664,6.967849108827529,2.05036227797396,-16.10355262965208,-14.251609180369627,-18.086111994556827,-14.485365586230843,20.64736227647178,-53.77639150865253
76.0,-5.686583115141854,-12.103069265698764,0.7191484703409414,-13.76550225517935,-3.6633902576438695,-11.568871645710098,18.468146700319558,-11.910379040368586,-9.820315008754367,-15.260774723311687,-23.25734628196282,-9.162961182894078,4.506680069739169,-3.8781886895478697,-27.154784034806926,-2.1865224828909344,7.775578874943063,3.605554738176906,-16.53957322755766,-14.89204933778246,-17.771137492776084,-14.55920425274378,19.961506272903307,-54.283738126301756
76.5,-4.226244964680344,-12.593603979290332,0.5669522646870924,-12.1083313023972,-2.869278408856734,-11.075770258220407,18.490450301879243,-11.283608287898137,-9.240035631798989,-14.8812051422954,-22.636662395239288,-8.444303934803475,5.594302144731998,-3.4878222697758647,-27.16123813916316,-2.2627641023435014,8.654300573338029,4.858668424486186,-17.13613026731846,-15.427713624763424,-17.430987938574148,-14.738549505420895,19.26268995734899,-54.789822035583825
77.0,-3.0199709170588456,-13.113880544772504,0.22034114834421814,-10.114000113135543,-2.4705691318083627,-10.579536712900737,17.641202993519094,-10.780433330971325,-8.72202921240784,-14.645726507109188,-22.08506640321199,-7.6817332675094585,6.632322000034728,-3.256567954717042,-27.48920754617596,-2.6251529868923154,9.62404262075193,5.751672032099034,-17.906946627972314,-15.8058872254121,-17.078064388104078,-15.047537481294626,18.579730081505126,-55.2899041122906
77.5,-2.130136493008173,-13.666779497095531,-0.3499030966762593,-7.756563487920662,-2.5718897560386216,-10.090757940393376,15.819782795221807,-10.44018382183144,-8.227049043524616,-14.583965349579858,-21.615794254726733,-6.903550090986333,7.563452552026815,-3.229679532616996,-28.220058899008357,-3.3134051359839303,10.704833433924279,6.2265342562126875,-18.865745188557057,-15.973855323828062,-16.724767897518948,-15.51030431739741,17.941443397068003,-55.77924523221395
78.0,-1.6191172132591127,-14.25518137120966,-1.1729986883629253,-5.010076227278848,-3.2778676110873874,-9.620020871340607,12.925567726970039,-10.302189412721752,-7.715848418093046,-14.725548201534211,-21.242081898629337,-6.138055315208401,8.330406717087728,-3.452410791721316,-29.435158840823362,-4.367236549064895,11.916701429594578,6.225223792024362,-20.026248828110525,-15.878903104110881,-16.383499522971825,-16.150986150761685,17.376646655733914,-56.25310627114575
78.5,-1.5492885985424536,-14.881966702065142,-2.278163844704366,-1.8485931317363846,-4.693130026494545,-9.177912436384723,8.857935808746467,-10.405779755885547,-7.149180629056829,-15.100101594799057,-20.97716528376561,-5.413549850149965,8.875897411596913,-3.9700155202755982,-31.21587401478399,-5.826363225581761,13.279675024502342,5.6897093347312975,-21.402180425670544,-15.468315750360116,-16.066660320615785,-16.993719118419897,16.91415660919915,-56.70674810487785
79.0,-1.983026169588996,-15.550016024612228,-3.6946167836891632,1.7538309981804332,-6.922304331799982,-8.775019566168005,3.5162650605337706,-10.790284503566099,-6.487798969359659,-15.737252061201193,-20.834280358981367,-4.758334605785311,9.142637551933836,-4.827747506525431,-33.64357106405325,-7.730501164981074,14.81378263538707,4.5619595795307255,-23.007262860274956,-14.689378446675363,-15.786651346603888,-18.06263935740448,16.58279000916,-57.13543160920214
79.5,-2.982705447129554,-16.26220987380117,-5.451575723305891,5.823141361945325,-10.07001785654355,-8.42192919133274,-3.200066497685386,-11.495033308006683,-5.6924567319452635,-16.666626132567437,-20.826663073122422,-4.200710492088775,9.07334005447798,-6.07086053871641,-36.79961663179416,-10.119366366709404,16.539052678988277,2.7839432216198645,-24.855219010961594,-13.489376377156194,-15.555873657089212,-19.381883004747866,16.411363607312765,-57.53441765991049
